hour,traffic_type,day,date_day,date_month,date_year
21:00,2,saturday,25,4,2020
22:00,1,saturday,25,4,2020
23:00,1,saturday,25,4,2020
0:00,1,sunday,26,4,2020
1:00,1,sunday,26,4,2020
2:00,0,sunday,26,4,2020
3:00,0,sunday,26,4,2020
4:00,0,sunday,26,4,2020
5:00,0,sunday,26,4,2020
6:00,0,sunday,26,4,2020
7:00,0,sunday,26,4,2020
8:00,1,sunday,26,4,2020
9:00,1,sunday,26,4,2020
10:00,1,sunday,26,4,2020
11:00,1,sunday,26,4,2020
12:00,2,sunday,26,4,2020
13:00,2,sunday,26,4,2020
14:00,2,sunday,26,4,2020
15:00,2,sunday,26,4,2020
16:00,1,sunday,26,4,2020
17:00,2,sunday,26,4,2020
18:00,2,sunday,26,4,2020
19:00,2,sunday,26,4,2020
20:00,2,sunday,26,4,2020
21:00,2,sunday,26,4,2020
22:00,1,sunday,26,4,2020
23:00,1,sunday,26,4,2020
0:00,1,monday,27,4,2020
1:00,0,monday,27,4,2020
2:00,0,monday,27,4,2020
3:00,0,monday,27,4,2020
4:00,0,monday,27,4,2020
5:00,1,monday,27,4,2020
6:00,1,monday,27,4,2020
7:00,2,monday,27,4,2020
8:00,4,monday,27,4,2020
9:00,3,monday,27,4,2020
10:00,3,monday,27,4,2020
11:00,3,monday,27,4,2020
12:00,3,monday,27,4,2020
13:00,3,monday,27,4,2020
14:00,4,monday,27,4,2020
15:00,4,monday,27,4,2020
16:00,3,monday,27,4,2020
17:00,3,monday,27,4,2020
18:00,3,monday,27,4,2020
19:00,4,monday,27,4,2020
20:00,4,monday,27,4,2020
21:00,2,monday,27,4,2020
22:00,2,monday,27,4,2020
23:00,1,monday,27,4,2020
0:00,1,tuesday,28,4,2020
1:00,0,tuesday,28,4,2020
2:00,0,tuesday,28,4,2020
3:00,0,tuesday,28,4,2020
4:00,0,tuesday,28,4,2020
5:00,1,tuesday,28,4,2020
6:00,1,tuesday,28,4,2020
7:00,2,tuesday,28,4,2020
8:00,4,tuesday,28,4,2020
9:00,3,tuesday,28,4,2020
10:00,3,tuesday,28,4,2020
11:00,3,tuesday,28,4,2020
12:00,3,tuesday,28,4,2020
13:00,3,tuesday,28,4,2020
14:00,4,tuesday,28,4,2020
15:00,4,tuesday,28,4,2020
16:00,3,tuesday,28,4,2020
17:00,3,tuesday,28,4,2020
18:00,3,tuesday,28,4,2020
19:00,4,tuesday,28,4,2020
20:00,4,tuesday,28,4,2020
21:00,2,tuesday,28,4,2020
22:00,2,tuesday,28,4,2020
23:00,1,tuesday,28,4,2020
0:00,1,wednesday,29,4,2020
1:00,0,wednesday,29,4,2020
2:00,0,wednesday,29,4,2020
3:00,0,wednesday,29,4,2020
4:00,0,wednesday,29,4,2020
5:00,1,wednesday,29,4,2020
6:00,1,wednesday,29,4,2020
7:00,2,wednesday,29,4,2020
8:00,4,wednesday,29,4,2020
9:00,3,wednesday,29,4,2020
10:00,3,wednesday,29,4,2020
11:00,3,wednesday,29,4,2020
12:00,3,wednesday,29,4,2020
13:00,3,wednesday,29,4,2020
14:00,4,wednesday,29,4,2020
15:00,4,wednesday,29,4,2020
16:00,3,wednesday,29,4,2020
17:00,3,wednesday,29,4,2020
18:00,3,wednesday,29,4,2020
19:00,4,wednesday,29,4,2020
20:00,4,wednesday,29,4,2020
21:00,2,wednesday,29,4,2020
22:00,2,wednesday,29,4,2020
23:00,1,wednesday,29,4,2020
0:00,1,thursday,30,4,2020
1:00,0,thursday,30,4,2020
2:00,0,thursday,30,4,2020
3:00,0,thursday,30,4,2020
4:00,0,thursday,30,4,2020
5:00,1,thursday,30,4,2020
6:00,1,thursday,30,4,2020
7:00,2,thursday,30,4,2020
8:00,4,thursday,30,4,2020
9:00,3,thursday,30,4,2020
10:00,3,thursday,30,4,2020
11:00,3,thursday,30,4,2020
12:00,3,thursday,30,4,2020
13:00,3,thursday,30,4,2020
14:00,4,thursday,30,4,2020
15:00,4,thursday,30,4,2020
16:00,3,thursday,30,4,2020
17:00,3,thursday,30,4,2020
18:00,3,thursday,30,4,2020
19:00,4,thursday,30,4,2020
20:00,4,thursday,30,4,2020
21:00,2,thursday,30,4,2020
22:00,2,thursday,30,4,2020
23:00,1,thursday,30,4,2020
0:00,1,friday,1,5,2020
1:00,0,friday,1,5,2020
2:00,0,friday,1,5,2020
3:00,0,friday,1,5,2020
4:00,0,friday,1,5,2020
5:00,0,friday,1,5,2020
6:00,0,friday,1,5,2020
7:00,0,friday,1,5,2020
8:00,1,friday,1,5,2020
9:00,1,friday,1,5,2020
10:00,1,friday,1,5,2020
11:00,2,friday,1,5,2020
12:00,2,friday,1,5,2020
13:00,2,friday,1,5,2020
14:00,3,friday,1,5,2020
15:00,2,friday,1,5,2020
16:00,1,friday,1,5,2020
17:00,2,friday,1,5,2020
18:00,2,friday,1,5,2020
19:00,2,friday,1,5,2020
20:00,2,friday,1,5,2020
21:00,2,friday,1,5,2020
22:00,1,friday,1,5,2020
23:00,1,friday,1,5,2020
0:00,1,saturday,2,5,2020
1:00,1,saturday,2,5,2020
2:00,0,saturday,2,5,2020
3:00,0,saturday,2,5,2020
4:00,0,saturday,2,5,2020
5:00,0,saturday,2,5,2020
6:00,0,saturday,2,5,2020
7:00,0,saturday,2,5,2020
8:00,1,saturday,2,5,2020
9:00,1,saturday,2,5,2020
10:00,1,saturday,2,5,2020
11:00,1,saturday,2,5,2020
12:00,2,saturday,2,5,2020
13:00,2,saturday,2,5,2020
14:00,2,saturday,2,5,2020
15:00,2,saturday,2,5,2020
16:00,1,saturday,2,5,2020
17:00,2,saturday,2,5,2020
18:00,2,saturday,2,5,2020
19:00,2,saturday,2,5,2020
20:00,2,saturday,2,5,2020
21:00,2,saturday,2,5,2020
22:00,1,saturday,2,5,2020
23:00,1,saturday,2,5,2020
0:00,1,sunday,3,5,2020
1:00,1,sunday,3,5,2020
2:00,0,sunday,3,5,2020
3:00,0,sunday,3,5,2020
4:00,0,sunday,3,5,2020
5:00,0,sunday,3,5,2020
6:00,0,sunday,3,5,2020
7:00,0,sunday,3,5,2020
8:00,1,sunday,3,5,2020
9:00,1,sunday,3,5,2020
10:00,1,sunday,3,5,2020
11:00,1,sunday,3,5,2020
12:00,2,sunday,3,5,2020
13:00,2,sunday,3,5,2020
14:00,2,sunday,3,5,2020
15:00,2,sunday,3,5,2020
16:00,1,sunday,3,5,2020
17:00,2,sunday,3,5,2020
18:00,2,sunday,3,5,2020
19:00,2,sunday,3,5,2020
20:00,2,sunday,3,5,2020
21:00,2,sunday,3,5,2020
22:00,1,sunday,3,5,2020
23:00,1,sunday,3,5,2020
0:00,1,monday,4,5,2020
1:00,0,monday,4,5,2020
2:00,0,monday,4,5,2020
3:00,0,monday,4,5,2020
4:00,0,monday,4,5,2020
5:00,1,monday,4,5,2020
6:00,1,monday,4,5,2020
7:00,2,monday,4,5,2020
8:00,4,monday,4,5,2020
9:00,3,monday,4,5,2020
10:00,3,monday,4,5,2020
11:00,3,monday,4,5,2020
12:00,3,monday,4,5,2020
13:00,3,monday,4,5,2020
14:00,4,monday,4,5,2020
15:00,4,monday,4,5,2020
16:00,3,monday,4,5,2020
17:00,3,monday,4,5,2020
18:00,3,monday,4,5,2020
19:00,4,monday,4,5,2020
20:00,4,monday,4,5,2020
21:00,2,monday,4,5,2020
22:00,2,monday,4,5,2020
23:00,1,monday,4,5,2020
0:00,1,tuesday,5,5,2020
1:00,0,tuesday,5,5,2020
2:00,0,tuesday,5,5,2020
3:00,0,tuesday,5,5,2020
4:00,0,tuesday,5,5,2020
5:00,1,tuesday,5,5,2020
6:00,1,tuesday,5,5,2020
7:00,2,tuesday,5,5,2020
8:00,4,tuesday,5,5,2020
9:00,3,tuesday,5,5,2020
10:00,3,tuesday,5,5,2020
11:00,3,tuesday,5,5,2020
12:00,3,tuesday,5,5,2020
13:00,3,tuesday,5,5,2020
14:00,4,tuesday,5,5,2020
15:00,4,tuesday,5,5,2020
16:00,3,tuesday,5,5,2020
17:00,3,tuesday,5,5,2020
18:00,3,tuesday,5,5,2020
19:00,4,tuesday,5,5,2020
20:00,4,tuesday,5,5,2020
21:00,2,tuesday,5,5,2020
22:00,2,tuesday,5,5,2020
23:00,1,tuesday,5,5,2020
0:00,1,wednesday,6,5,2020
1:00,0,wednesday,6,5,2020
2:00,0,wednesday,6,5,2020
3:00,0,wednesday,6,5,2020
4:00,0,wednesday,6,5,2020
5:00,1,wednesday,6,5,2020
6:00,1,wednesday,6,5,2020
7:00,2,wednesday,6,5,2020
8:00,4,wednesday,6,5,2020
9:00,3,wednesday,6,5,2020
10:00,3,wednesday,6,5,2020
11:00,3,wednesday,6,5,2020
12:00,3,wednesday,6,5,2020
13:00,3,wednesday,6,5,2020
14:00,4,wednesday,6,5,2020
15:00,4,wednesday,6,5,2020
16:00,3,wednesday,6,5,2020
17:00,3,wednesday,6,5,2020
18:00,3,wednesday,6,5,2020
19:00,4,wednesday,6,5,2020
20:00,4,wednesday,6,5,2020
21:00,2,wednesday,6,5,2020
22:00,2,wednesday,6,5,2020
23:00,1,wednesday,6,5,2020
0:00,1,thursday,7,5,2020
1:00,0,thursday,7,5,2020
2:00,0,thursday,7,5,2020
3:00,0,thursday,7,5,2020
4:00,0,thursday,7,5,2020
5:00,1,thursday,7,5,2020
6:00,1,thursday,7,5,2020
7:00,2,thursday,7,5,2020
8:00,4,thursday,7,5,2020
9:00,3,thursday,7,5,2020
10:00,3,thursday,7,5,2020
11:00,3,thursday,7,5,2020
12:00,3,thursday,7,5,2020
13:00,3,thursday,7,5,2020
14:00,4,thursday,7,5,2020
15:00,4,thursday,7,5,2020
16:00,3,thursday,7,5,2020
17:00,3,thursday,7,5,2020
18:00,3,thursday,7,5,2020
19:00,4,thursday,7,5,2020
20:00,4,thursday,7,5,2020
21:00,2,thursday,7,5,2020
22:00,2,thursday,7,5,2020
23:00,1,thursday,7,5,2020
0:00,1,friday,8,5,2020
1:00,0,friday,8,5,2020
2:00,0,friday,8,5,2020
3:00,0,friday,8,5,2020
4:00,0,friday,8,5,2020
5:00,1,friday,8,5,2020
6:00,1,friday,8,5,2020
7:00,2,friday,8,5,2020
8:00,4,friday,8,5,2020
9:00,3,friday,8,5,2020
10:00,3,friday,8,5,2020
11:00,3,friday,8,5,2020
12:00,3,friday,8,5,2020
13:00,3,friday,8,5,2020
14:00,4,friday,8,5,2020
15:00,4,friday,8,5,2020
16:00,3,friday,8,5,2020
17:00,3,friday,8,5,2020
18:00,3,friday,8,5,2020
19:00,4,friday,8,5,2020
20:00,4,friday,8,5,2020
21:00,2,friday,8,5,2020
22:00,2,friday,8,5,2020
23:00,1,friday,8,5,2020
0:00,1,saturday,9,5,2020
1:00,1,saturday,9,5,2020
2:00,0,saturday,9,5,2020
3:00,0,saturday,9,5,2020
4:00,0,saturday,9,5,2020
5:00,0,saturday,9,5,2020
6:00,0,saturday,9,5,2020
7:00,0,saturday,9,5,2020
8:00,1,saturday,9,5,2020
9:00,1,saturday,9,5,2020
10:00,1,saturday,9,5,2020
11:00,1,saturday,9,5,2020
12:00,2,saturday,9,5,2020
13:00,2,saturday,9,5,2020
14:00,2,saturday,9,5,2020
15:00,2,saturday,9,5,2020
16:00,1,saturday,9,5,2020
17:00,2,saturday,9,5,2020
18:00,2,saturday,9,5,2020
19:00,2,saturday,9,5,2020
20:00,2,saturday,9,5,2020
21:00,2,saturday,9,5,2020
22:00,1,saturday,9,5,2020
23:00,1,saturday,9,5,2020
0:00,1,sunday,10,5,2020
1:00,1,sunday,10,5,2020
2:00,0,sunday,10,5,2020
3:00,0,sunday,10,5,2020
4:00,0,sunday,10,5,2020
5:00,0,sunday,10,5,2020
6:00,0,sunday,10,5,2020
7:00,0,sunday,10,5,2020
8:00,1,sunday,10,5,2020
9:00,1,sunday,10,5,2020
10:00,1,sunday,10,5,2020
11:00,1,sunday,10,5,2020
12:00,2,sunday,10,5,2020
13:00,2,sunday,10,5,2020
14:00,2,sunday,10,5,2020
15:00,2,sunday,10,5,2020
16:00,1,sunday,10,5,2020
17:00,2,sunday,10,5,2020
18:00,2,sunday,10,5,2020
19:00,2,sunday,10,5,2020
20:00,2,sunday,10,5,2020
21:00,2,sunday,10,5,2020
22:00,1,sunday,10,5,2020
23:00,1,sunday,10,5,2020
0:00,1,monday,11,5,2020
1:00,0,monday,11,5,2020
2:00,0,monday,11,5,2020
3:00,0,monday,11,5,2020
4:00,0,monday,11,5,2020
5:00,1,monday,11,5,2020
6:00,1,monday,11,5,2020
7:00,2,monday,11,5,2020
8:00,4,monday,11,5,2020
9:00,3,monday,11,5,2020
10:00,3,monday,11,5,2020
11:00,3,monday,11,5,2020
12:00,3,monday,11,5,2020
13:00,3,monday,11,5,2020
14:00,4,monday,11,5,2020
15:00,4,monday,11,5,2020
16:00,3,monday,11,5,2020
17:00,3,monday,11,5,2020
18:00,3,monday,11,5,2020
19:00,4,monday,11,5,2020
20:00,4,monday,11,5,2020
21:00,2,monday,11,5,2020
22:00,2,monday,11,5,2020
23:00,1,monday,11,5,2020
0:00,1,tuesday,12,5,2020
1:00,0,tuesday,12,5,2020
2:00,0,tuesday,12,5,2020
3:00,0,tuesday,12,5,2020
4:00,0,tuesday,12,5,2020
5:00,1,tuesday,12,5,2020
6:00,1,tuesday,12,5,2020
7:00,2,tuesday,12,5,2020
8:00,4,tuesday,12,5,2020
9:00,3,tuesday,12,5,2020
10:00,3,tuesday,12,5,2020
11:00,3,tuesday,12,5,2020
12:00,3,tuesday,12,5,2020
13:00,3,tuesday,12,5,2020
14:00,4,tuesday,12,5,2020
15:00,4,tuesday,12,5,2020
16:00,3,tuesday,12,5,2020
17:00,3,tuesday,12,5,2020
18:00,3,tuesday,12,5,2020
19:00,4,tuesday,12,5,2020
20:00,4,tuesday,12,5,2020
21:00,2,tuesday,12,5,2020
22:00,2,tuesday,12,5,2020
23:00,1,tuesday,12,5,2020
0:00,1,wednesday,13,5,2020
1:00,0,wednesday,13,5,2020
2:00,0,wednesday,13,5,2020
3:00,0,wednesday,13,5,2020
4:00,0,wednesday,13,5,2020
5:00,1,wednesday,13,5,2020
6:00,1,wednesday,13,5,2020
7:00,2,wednesday,13,5,2020
8:00,4,wednesday,13,5,2020
9:00,3,wednesday,13,5,2020
10:00,3,wednesday,13,5,2020
11:00,3,wednesday,13,5,2020
12:00,3,wednesday,13,5,2020
13:00,3,wednesday,13,5,2020
14:00,4,wednesday,13,5,2020
15:00,4,wednesday,13,5,2020
16:00,3,wednesday,13,5,2020
17:00,3,wednesday,13,5,2020
18:00,3,wednesday,13,5,2020
19:00,4,wednesday,13,5,2020
20:00,4,wednesday,13,5,2020
21:00,2,wednesday,13,5,2020
22:00,2,wednesday,13,5,2020
23:00,1,wednesday,13,5,2020
0:00,1,thursday,14,5,2020
1:00,0,thursday,14,5,2020
2:00,0,thursday,14,5,2020
3:00,0,thursday,14,5,2020
4:00,0,thursday,14,5,2020
5:00,1,thursday,14,5,2020
6:00,1,thursday,14,5,2020
7:00,2,thursday,14,5,2020
8:00,4,thursday,14,5,2020
9:00,3,thursday,14,5,2020
10:00,3,thursday,14,5,2020
11:00,3,thursday,14,5,2020
12:00,3,thursday,14,5,2020
13:00,3,thursday,14,5,2020
14:00,4,thursday,14,5,2020
15:00,4,thursday,14,5,2020
16:00,3,thursday,14,5,2020
17:00,3,thursday,14,5,2020
18:00,3,thursday,14,5,2020
19:00,4,thursday,14,5,2020
20:00,4,thursday,14,5,2020
21:00,2,thursday,14,5,2020
22:00,2,thursday,14,5,2020
23:00,1,thursday,14,5,2020
0:00,1,friday,15,5,2020
1:00,0,friday,15,5,2020
2:00,0,friday,15,5,2020
3:00,0,friday,15,5,2020
4:00,0,friday,15,5,2020
5:00,1,friday,15,5,2020
6:00,1,friday,15,5,2020
7:00,2,friday,15,5,2020
8:00,4,friday,15,5,2020
9:00,3,friday,15,5,2020
10:00,3,friday,15,5,2020
11:00,3,friday,15,5,2020
12:00,3,friday,15,5,2020
13:00,3,friday,15,5,2020
14:00,4,friday,15,5,2020
15:00,4,friday,15,5,2020
16:00,3,friday,15,5,2020
17:00,3,friday,15,5,2020
18:00,3,friday,15,5,2020
19:00,4,friday,15,5,2020
20:00,4,friday,15,5,2020
21:00,2,friday,15,5,2020
22:00,2,friday,15,5,2020
23:00,1,friday,15,5,2020
0:00,1,saturday,16,5,2020
1:00,1,saturday,16,5,2020
2:00,0,saturday,16,5,2020
3:00,0,saturday,16,5,2020
4:00,0,saturday,16,5,2020
5:00,0,saturday,16,5,2020
6:00,0,saturday,16,5,2020
7:00,0,saturday,16,5,2020
8:00,1,saturday,16,5,2020
9:00,1,saturday,16,5,2020
10:00,1,saturday,16,5,2020
11:00,1,saturday,16,5,2020
12:00,2,saturday,16,5,2020
13:00,2,saturday,16,5,2020
14:00,2,saturday,16,5,2020
15:00,2,saturday,16,5,2020
16:00,1,saturday,16,5,2020
17:00,2,saturday,16,5,2020
18:00,2,saturday,16,5,2020
19:00,2,saturday,16,5,2020
20:00,2,saturday,16,5,2020
21:00,2,saturday,16,5,2020
22:00,1,saturday,16,5,2020
23:00,1,saturday,16,5,2020
0:00,1,sunday,17,5,2020
1:00,1,sunday,17,5,2020
2:00,0,sunday,17,5,2020
3:00,0,sunday,17,5,2020
4:00,0,sunday,17,5,2020
5:00,0,sunday,17,5,2020
6:00,0,sunday,17,5,2020
7:00,0,sunday,17,5,2020
8:00,1,sunday,17,5,2020
9:00,1,sunday,17,5,2020
10:00,1,sunday,17,5,2020
11:00,1,sunday,17,5,2020
12:00,2,sunday,17,5,2020
13:00,2,sunday,17,5,2020
14:00,2,sunday,17,5,2020
15:00,2,sunday,17,5,2020
16:00,1,sunday,17,5,2020
17:00,2,sunday,17,5,2020
18:00,2,sunday,17,5,2020
19:00,2,sunday,17,5,2020
20:00,2,sunday,17,5,2020
21:00,2,sunday,17,5,2020
22:00,1,sunday,17,5,2020
23:00,1,sunday,17,5,2020
0:00,1,monday,18,5,2020
1:00,0,monday,18,5,2020
2:00,0,monday,18,5,2020
3:00,0,monday,18,5,2020
4:00,0,monday,18,5,2020
5:00,1,monday,18,5,2020
6:00,1,monday,18,5,2020
7:00,2,monday,18,5,2020
8:00,4,monday,18,5,2020
9:00,3,monday,18,5,2020
10:00,3,monday,18,5,2020
11:00,3,monday,18,5,2020
12:00,3,monday,18,5,2020
13:00,3,monday,18,5,2020
14:00,4,monday,18,5,2020
15:00,4,monday,18,5,2020
16:00,3,monday,18,5,2020
17:00,3,monday,18,5,2020
18:00,3,monday,18,5,2020
19:00,4,monday,18,5,2020
20:00,4,monday,18,5,2020
21:00,2,monday,18,5,2020
22:00,2,monday,18,5,2020
23:00,1,monday,18,5,2020
0:00,1,tuesday,19,5,2020
1:00,0,tuesday,19,5,2020
2:00,0,tuesday,19,5,2020
3:00,0,tuesday,19,5,2020
4:00,0,tuesday,19,5,2020
5:00,1,tuesday,19,5,2020
6:00,1,tuesday,19,5,2020
7:00,2,tuesday,19,5,2020
8:00,4,tuesday,19,5,2020
9:00,3,tuesday,19,5,2020
10:00,3,tuesday,19,5,2020
11:00,3,tuesday,19,5,2020
12:00,3,tuesday,19,5,2020
13:00,3,tuesday,19,5,2020
14:00,4,tuesday,19,5,2020
15:00,4,tuesday,19,5,2020
16:00,3,tuesday,19,5,2020
17:00,3,tuesday,19,5,2020
18:00,3,tuesday,19,5,2020
19:00,4,tuesday,19,5,2020
20:00,4,tuesday,19,5,2020
21:00,2,tuesday,19,5,2020
22:00,2,tuesday,19,5,2020
23:00,1,tuesday,19,5,2020
0:00,1,wednesday,20,5,2020
1:00,0,wednesday,20,5,2020
2:00,0,wednesday,20,5,2020
3:00,0,wednesday,20,5,2020
4:00,0,wednesday,20,5,2020
5:00,1,wednesday,20,5,2020
6:00,1,wednesday,20,5,2020
7:00,2,wednesday,20,5,2020
8:00,4,wednesday,20,5,2020
9:00,3,wednesday,20,5,2020
10:00,3,wednesday,20,5,2020
11:00,3,wednesday,20,5,2020
12:00,3,wednesday,20,5,2020
13:00,3,wednesday,20,5,2020
14:00,4,wednesday,20,5,2020
15:00,4,wednesday,20,5,2020
16:00,3,wednesday,20,5,2020
17:00,3,wednesday,20,5,2020
18:00,3,wednesday,20,5,2020
19:00,4,wednesday,20,5,2020
20:00,4,wednesday,20,5,2020
21:00,2,wednesday,20,5,2020
22:00,2,wednesday,20,5,2020
23:00,1,wednesday,20,5,2020
0:00,1,thursday,21,5,2020
1:00,0,thursday,21,5,2020
2:00,0,thursday,21,5,2020
3:00,0,thursday,21,5,2020
4:00,0,thursday,21,5,2020
5:00,1,thursday,21,5,2020
6:00,1,thursday,21,5,2020
7:00,2,thursday,21,5,2020
8:00,4,thursday,21,5,2020
9:00,3,thursday,21,5,2020
10:00,3,thursday,21,5,2020
11:00,3,thursday,21,5,2020
12:00,3,thursday,21,5,2020
13:00,3,thursday,21,5,2020
14:00,4,thursday,21,5,2020
15:00,4,thursday,21,5,2020
16:00,3,thursday,21,5,2020
17:00,3,thursday,21,5,2020
18:00,3,thursday,21,5,2020
19:00,4,thursday,21,5,2020
20:00,4,thursday,21,5,2020
21:00,2,thursday,21,5,2020
22:00,2,thursday,21,5,2020
23:00,1,thursday,21,5,2020
0:00,1,friday,22,5,2020
1:00,0,friday,22,5,2020
2:00,0,friday,22,5,2020
3:00,0,friday,22,5,2020
4:00,0,friday,22,5,2020
5:00,1,friday,22,5,2020
6:00,1,friday,22,5,2020
7:00,2,friday,22,5,2020
8:00,4,friday,22,5,2020
9:00,3,friday,22,5,2020
10:00,3,friday,22,5,2020
11:00,3,friday,22,5,2020
12:00,3,friday,22,5,2020
13:00,3,friday,22,5,2020
14:00,4,friday,22,5,2020
15:00,4,friday,22,5,2020
16:00,3,friday,22,5,2020
17:00,3,friday,22,5,2020
18:00,3,friday,22,5,2020
19:00,4,friday,22,5,2020
20:00,4,friday,22,5,2020
21:00,2,friday,22,5,2020
22:00,2,friday,22,5,2020
23:00,1,friday,22,5,2020
0:00,1,saturday,23,5,2020
1:00,1,saturday,23,5,2020
2:00,0,saturday,23,5,2020
3:00,0,saturday,23,5,2020
4:00,0,saturday,23,5,2020
5:00,0,saturday,23,5,2020
6:00,0,saturday,23,5,2020
7:00,0,saturday,23,5,2020
8:00,1,saturday,23,5,2020
9:00,1,saturday,23,5,2020
10:00,1,saturday,23,5,2020
11:00,1,saturday,23,5,2020
12:00,2,saturday,23,5,2020
13:00,2,saturday,23,5,2020
14:00,2,saturday,23,5,2020
15:00,2,saturday,23,5,2020
16:00,1,saturday,23,5,2020
17:00,2,saturday,23,5,2020
18:00,2,saturday,23,5,2020
19:00,2,saturday,23,5,2020
20:00,2,saturday,23,5,2020
21:00,2,saturday,23,5,2020
22:00,1,saturday,23,5,2020
23:00,1,saturday,23,5,2020
0:00,1,sunday,24,5,2020
1:00,1,sunday,24,5,2020
2:00,0,sunday,24,5,2020
3:00,0,sunday,24,5,2020
4:00,0,sunday,24,5,2020
5:00,0,sunday,24,5,2020
6:00,0,sunday,24,5,2020
7:00,0,sunday,24,5,2020
8:00,1,sunday,24,5,2020
9:00,1,sunday,24,5,2020
10:00,1,sunday,24,5,2020
11:00,1,sunday,24,5,2020
12:00,2,sunday,24,5,2020
13:00,2,sunday,24,5,2020
14:00,2,sunday,24,5,2020
15:00,2,sunday,24,5,2020
16:00,1,sunday,24,5,2020
17:00,2,sunday,24,5,2020
18:00,2,sunday,24,5,2020
19:00,2,sunday,24,5,2020
20:00,2,sunday,24,5,2020
21:00,2,sunday,24,5,2020
22:00,1,sunday,24,5,2020
23:00,1,sunday,24,5,2020
0:00,1,monday,25,5,2020
1:00,0,monday,25,5,2020
2:00,0,monday,25,5,2020
3:00,0,monday,25,5,2020
4:00,0,monday,25,5,2020
5:00,1,monday,25,5,2020
6:00,1,monday,25,5,2020
7:00,2,monday,25,5,2020
8:00,4,monday,25,5,2020
9:00,3,monday,25,5,2020
10:00,3,monday,25,5,2020
11:00,3,monday,25,5,2020
12:00,3,monday,25,5,2020
13:00,3,monday,25,5,2020
14:00,4,monday,25,5,2020
15:00,4,monday,25,5,2020
16:00,3,monday,25,5,2020
17:00,3,monday,25,5,2020
18:00,3,monday,25,5,2020
19:00,4,monday,25,5,2020
20:00,4,monday,25,5,2020
21:00,2,monday,25,5,2020
22:00,2,monday,25,5,2020
23:00,1,monday,25,5,2020
0:00,1,tuesday,26,5,2020
1:00,0,tuesday,26,5,2020
2:00,0,tuesday,26,5,2020
3:00,0,tuesday,26,5,2020
4:00,0,tuesday,26,5,2020
5:00,1,tuesday,26,5,2020
6:00,1,tuesday,26,5,2020
7:00,2,tuesday,26,5,2020
8:00,4,tuesday,26,5,2020
9:00,3,tuesday,26,5,2020
10:00,3,tuesday,26,5,2020
11:00,3,tuesday,26,5,2020
12:00,3,tuesday,26,5,2020
13:00,3,tuesday,26,5,2020
14:00,4,tuesday,26,5,2020
15:00,4,tuesday,26,5,2020
16:00,3,tuesday,26,5,2020
17:00,3,tuesday,26,5,2020
18:00,3,tuesday,26,5,2020
19:00,4,tuesday,26,5,2020
20:00,4,tuesday,26,5,2020
21:00,2,tuesday,26,5,2020
22:00,2,tuesday,26,5,2020
23:00,1,tuesday,26,5,2020
0:00,1,wednesday,27,5,2020
1:00,0,wednesday,27,5,2020
2:00,0,wednesday,27,5,2020
3:00,0,wednesday,27,5,2020
4:00,0,wednesday,27,5,2020
5:00,1,wednesday,27,5,2020
6:00,1,wednesday,27,5,2020
7:00,2,wednesday,27,5,2020
8:00,4,wednesday,27,5,2020
9:00,3,wednesday,27,5,2020
10:00,3,wednesday,27,5,2020
11:00,3,wednesday,27,5,2020
12:00,3,wednesday,27,5,2020
13:00,3,wednesday,27,5,2020
14:00,4,wednesday,27,5,2020
15:00,4,wednesday,27,5,2020
16:00,3,wednesday,27,5,2020
17:00,3,wednesday,27,5,2020
18:00,3,wednesday,27,5,2020
19:00,4,wednesday,27,5,2020
20:00,4,wednesday,27,5,2020
21:00,2,wednesday,27,5,2020
22:00,2,wednesday,27,5,2020
23:00,1,wednesday,27,5,2020
0:00,1,thursday,28,5,2020
1:00,0,thursday,28,5,2020
2:00,0,thursday,28,5,2020
3:00,0,thursday,28,5,2020
4:00,0,thursday,28,5,2020
5:00,1,thursday,28,5,2020
6:00,1,thursday,28,5,2020
7:00,2,thursday,28,5,2020
8:00,4,thursday,28,5,2020
9:00,3,thursday,28,5,2020
10:00,3,thursday,28,5,2020
11:00,3,thursday,28,5,2020
12:00,3,thursday,28,5,2020
13:00,3,thursday,28,5,2020
14:00,4,thursday,28,5,2020
15:00,4,thursday,28,5,2020
16:00,3,thursday,28,5,2020
17:00,3,thursday,28,5,2020
18:00,3,thursday,28,5,2020
19:00,4,thursday,28,5,2020
20:00,4,thursday,28,5,2020
21:00,2,thursday,28,5,2020
22:00,2,thursday,28,5,2020
23:00,1,thursday,28,5,2020
0:00,1,friday,29,5,2020
1:00,0,friday,29,5,2020
2:00,0,friday,29,5,2020
3:00,0,friday,29,5,2020
4:00,0,friday,29,5,2020
5:00,1,friday,29,5,2020
6:00,1,friday,29,5,2020
7:00,2,friday,29,5,2020
8:00,4,friday,29,5,2020
9:00,3,friday,29,5,2020
10:00,3,friday,29,5,2020
11:00,3,friday,29,5,2020
12:00,3,friday,29,5,2020
13:00,3,friday,29,5,2020
14:00,4,friday,29,5,2020
15:00,4,friday,29,5,2020
16:00,3,friday,29,5,2020
17:00,3,friday,29,5,2020
18:00,3,friday,29,5,2020
19:00,4,friday,29,5,2020
20:00,4,friday,29,5,2020
21:00,2,friday,29,5,2020
22:00,2,friday,29,5,2020
23:00,1,friday,29,5,2020
0:00,1,saturday,30,5,2020
1:00,1,saturday,30,5,2020
2:00,0,saturday,30,5,2020
